file_identifier;key;value
61da8f3d313a9ca30522ba5a7554d599;import_date;29/04/2023 18:55:31
61da8f3d313a9ca30522ba5a7554d599;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13641-INFO-EMP-LINKEDIN-FR-1609505290.html
61da8f3d313a9ca30522ba5a7554d599;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13641-INFO-EMP-LINKEDIN-FR-1609505290.html
61da8f3d313a9ca30522ba5a7554d599;file_pattern;*EMP*
e2b54ebf7491a74cd9be6dc02b9bd054;file_size;202.99 Ko
e2b54ebf7491a74cd9be6dc02b9bd054;file_name;13642-INFO-EMP-LINKEDIN-FR-1589534520.html
e2b54ebf7491a74cd9be6dc02b9bd054;import_date;29/04/2023 18:55:31
e2b54ebf7491a74cd9be6dc02b9bd054;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13642-INFO-EMP-LINKEDIN-FR-1589534520.html
e2b54ebf7491a74cd9be6dc02b9bd054;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13642-INFO-EMP-LINKEDIN-FR-1589534520.html
e2b54ebf7491a74cd9be6dc02b9bd054;file_pattern;*EMP*
d2ebe426e46b9ce2c26ee0083b341557;file_size;196.71 Ko
d2ebe426e46b9ce2c26ee0083b341557;file_name;13643-INFO-EMP-LINKEDIN-FR-1572466931.html
d2ebe426e46b9ce2c26ee0083b341557;import_date;29/04/2023 18:55:31
d2ebe426e46b9ce2c26ee0083b341557;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13643-INFO-EMP-LINKEDIN-FR-1572466931.html
d2ebe426e46b9ce2c26ee0083b341557;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13643-INFO-EMP-LINKEDIN-FR-1572466931.html
d2ebe426e46b9ce2c26ee0083b341557;file_pattern;*EMP*
60a74acdbefd871d15305e7117daa31e;file_size;202.43 Ko
60a74acdbefd871d15305e7117daa31e;file_name;13644-INFO-EMP-LINKEDIN-FR-1589529874.html
60a74acdbefd871d15305e7117daa31e;import_date;29/04/2023 18:55:31
60a74acdbefd871d15305e7117daa31e;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13644-INFO-EMP-LINKEDIN-FR-1589529874.html
60a74acdbefd871d15305e7117daa31e;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13644-INFO-EMP-LINKEDIN-FR-1589529874.html
60a74acdbefd871d15305e7117daa31e;file_pattern;*EMP*
1e5beffc60a95f9d43b3fe805f04e486;file_size;146.92 Ko
1e5beffc60a95f9d43b3fe805f04e486;file_name;13645-INFO-EMP-LINKEDIN-FR-1613335492.html
1e5beffc60a95f9d43b3fe805f04e486;import_date;29/04/2023 18:55:31
1e5beffc60a95f9d43b3fe805f04e486;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13645-INFO-EMP-LINKEDIN-FR-1613335492.html
1e5beffc60a95f9d43b3fe805f04e486;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13645-INFO-EMP-LINKEDIN-FR-1613335492.html
1e5beffc60a95f9d43b3fe805f04e486;file_pattern;*EMP*
cc1a127d22fe0d8091d4a2bf593f8759;file_size;186.52 Ko
cc1a127d22fe0d8091d4a2bf593f8759;file_name;13646-INFO-EMP-LINKEDIN-FR-1599903216.html
cc1a127d22fe0d8091d4a2bf593f8759;import_date;29/04/2023 18:55:31
cc1a127d22fe0d8091d4a2bf593f8759;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13646-INFO-EMP-LINKEDIN-FR-1599903216.html
cc1a127d22fe0d8091d4a2bf593f8759;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13646-INFO-EMP-LINKEDIN-FR-1599903216.html
cc1a127d22fe0d8091d4a2bf593f8759;file_pattern;*EMP*
21bfb89e06c7a11f5a1c884e49bd5bad;file_size;98.58 Ko
21bfb89e06c7a11f5a1c884e49bd5bad;file_name;13647-INFO-EMP-LINKEDIN-FR-1607874932.html
21bfb89e06c7a11f5a1c884e49bd5bad;import_date;29/04/2023 18:55:31
21bfb89e06c7a11f5a1c884e49bd5bad;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13647-INFO-EMP-LINKEDIN-FR-1607874932.html
21bfb89e06c7a11f5a1c884e49bd5bad;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13647-INFO-EMP-LINKEDIN-FR-1607874932.html
21bfb89e06c7a11f5a1c884e49bd5bad;file_pattern;*EMP*
22b308a5c78a7f7cdce85f3339e16349;file_size;191.84 Ko
22b308a5c78a7f7cdce85f3339e16349;file_name;13648-INFO-EMP-LINKEDIN-FR-1644396429.html
22b308a5c78a7f7cdce85f3339e16349;import_date;29/04/2023 18:55:31
22b308a5c78a7f7cdce85f3339e16349;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13648-INFO-EMP-LINKEDIN-FR-1644396429.html
22b308a5c78a7f7cdce85f3339e16349;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13648-INFO-EMP-LINKEDIN-FR-1644396429.html
22b308a5c78a7f7cdce85f3339e16349;file_pattern;*EMP*
073d1696ce6205cedf6764db9dc15add;file_size;123.19 Ko
073d1696ce6205cedf6764db9dc15add;file_name;13649-INFO-EMP-LINKEDIN-FR-1602629908.html
073d1696ce6205cedf6764db9dc15add;import_date;29/04/2023 18:55:31
073d1696ce6205cedf6764db9dc15add;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13649-INFO-EMP-LINKEDIN-FR-1602629908.html
073d1696ce6205cedf6764db9dc15add;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13649-INFO-EMP-LINKEDIN-FR-1602629908.html
073d1696ce6205cedf6764db9dc15add;file_pattern;*EMP*
1c4a1204586bf8f290459beb6e5f92d9;file_size;147.80 Ko
1c4a1204586bf8f290459beb6e5f92d9;file_name;13650-INFO-EMP-LINKEDIN-FR-1586966832.html
1c4a1204586bf8f290459beb6e5f92d9;import_date;29/04/2023 18:55:31
1c4a1204586bf8f290459beb6e5f92d9;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13650-INFO-EMP-LINKEDIN-FR-1586966832.html
1c4a1204586bf8f290459beb6e5f92d9;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13650-INFO-EMP-LINKEDIN-FR-1586966832.html
1c4a1204586bf8f290459beb6e5f92d9;file_pattern;*EMP*
4d3f53ca0b3489fed8c638d0bc11d1cb;file_size;130.69 Ko
4d3f53ca0b3489fed8c638d0bc11d1cb;file_name;13651-INFO-EMP-LINKEDIN-FR-1602795809.html
4d3f53ca0b3489fed8c638d0bc11d1cb;import_date;29/04/2023 18:55:31
4d3f53ca0b3489fed8c638d0bc11d1cb;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13651-INFO-EMP-LINKEDIN-FR-1602795809.html
4d3f53ca0b3489fed8c638d0bc11d1cb;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13651-INFO-EMP-LINKEDIN-FR-1602795809.html
4d3f53ca0b3489fed8c638d0bc11d1cb;file_pattern;*EMP*
3f24f150a8f80a4ba926a2e9e64d2693;file_size;144.79 Ko
3f24f150a8f80a4ba926a2e9e64d2693;file_name;13652-INFO-EMP-LINKEDIN-FR-1602923328.html
3f24f150a8f80a4ba926a2e9e64d2693;import_date;29/04/2023 18:55:31
3f24f150a8f80a4ba926a2e9e64d2693;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13652-INFO-EMP-LINKEDIN-FR-1602923328.html
3f24f150a8f80a4ba926a2e9e64d2693;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13652-INFO-EMP-LINKEDIN-FR-1602923328.html
3f24f150a8f80a4ba926a2e9e64d2693;file_pattern;*EMP*
6dff63c2716101f9373f36c259b7eebe;file_size;145.26 Ko
6dff63c2716101f9373f36c259b7eebe;file_name;13653-INFO-EMP-LINKEDIN-FR-1599900563.html
6dff63c2716101f9373f36c259b7eebe;import_date;29/04/2023 18:55:31
6dff63c2716101f9373f36c259b7eebe;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13653-INFO-EMP-LINKEDIN-FR-1599900563.html
6dff63c2716101f9373f36c259b7eebe;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13653-INFO-EMP-LINKEDIN-FR-1599900563.html
6dff63c2716101f9373f36c259b7eebe;file_pattern;*EMP*
c50e8470a9d55ea9701127e7be7975ed;file_size;191.71 Ko
c50e8470a9d55ea9701127e7be7975ed;file_name;13654-INFO-EMP-LINKEDIN-FR-1599900656.html
c50e8470a9d55ea9701127e7be7975ed;import_date;29/04/2023 18:55:32
c50e8470a9d55ea9701127e7be7975ed;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13654-INFO-EMP-LINKEDIN-FR-1599900656.html
c50e8470a9d55ea9701127e7be7975ed;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13654-INFO-EMP-LINKEDIN-FR-1599900656.html
c50e8470a9d55ea9701127e7be7975ed;file_pattern;*EMP*
51ce82a340ed3259ae3172a077442403;file_size;135.63 Ko
51ce82a340ed3259ae3172a077442403;file_name;13655-INFO-EMP-LINKEDIN-FR-1583070005.html
51ce82a340ed3259ae3172a077442403;import_date;29/04/2023 18:55:32
51ce82a340ed3259ae3172a077442403;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13655-INFO-EMP-LINKEDIN-FR-1583070005.html
51ce82a340ed3259ae3172a077442403;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13655-INFO-EMP-LINKEDIN-FR-1583070005.html
51ce82a340ed3259ae3172a077442403;file_pattern;*EMP*
8f8b61567a60bbd97e87886a9b936a70;file_size;137.76 Ko
8f8b61567a60bbd97e87886a9b936a70;file_name;13656-INFO-EMP-LINKEDIN-FR-1582174574.html
8f8b61567a60bbd97e87886a9b936a70;import_date;29/04/2023 18:55:32
8f8b61567a60bbd97e87886a9b936a70;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13656-INFO-EMP-LINKEDIN-FR-1582174574.html
8f8b61567a60bbd97e87886a9b936a70;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13656-INFO-EMP-LINKEDIN-FR-1582174574.html
8f8b61567a60bbd97e87886a9b936a70;file_pattern;*EMP*
93a6f074d8bcb369c5d9c2ba243208a4;file_size;180.42 Ko
93a6f074d8bcb369c5d9c2ba243208a4;file_name;13657-INFO-EMP-LINKEDIN-FR-1599221020.html
93a6f074d8bcb369c5d9c2ba243208a4;import_date;29/04/2023 18:55:32
93a6f074d8bcb369c5d9c2ba243208a4;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13657-INFO-EMP-LINKEDIN-FR-1599221020.html
93a6f074d8bcb369c5d9c2ba243208a4;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13657-INFO-EMP-LINKEDIN-FR-1599221020.html
93a6f074d8bcb369c5d9c2ba243208a4;file_pattern;*EMP*
b8001876e9e9b18bd3123fea6c5ba25f;file_size;138.96 Ko
b8001876e9e9b18bd3123fea6c5ba25f;file_name;13658-INFO-EMP-LINKEDIN-FR-1582187354.html
b8001876e9e9b18bd3123fea6c5ba25f;import_date;29/04/2023 18:55:32
b8001876e9e9b18bd3123fea6c5ba25f;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13658-INFO-EMP-LINKEDIN-FR-1582187354.html
b8001876e9e9b18bd3123fea6c5ba25f;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13658-INFO-EMP-LINKEDIN-FR-1582187354.html
b8001876e9e9b18bd3123fea6c5ba25f;file_pattern;*EMP*
963e0deceeb207cf5317a46bc9c4aed3;file_size;142.34 Ko
963e0deceeb207cf5317a46bc9c4aed3;file_name;13659-INFO-EMP-LINKEDIN-FR-1622604073.html
963e0deceeb207cf5317a46bc9c4aed3;import_date;29/04/2023 18:55:32
963e0deceeb207cf5317a46bc9c4aed3;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13659-INFO-EMP-LINKEDIN-FR-1622604073.html
963e0deceeb207cf5317a46bc9c4aed3;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13659-INFO-EMP-LINKEDIN-FR-1622604073.html
963e0deceeb207cf5317a46bc9c4aed3;file_pattern;*EMP*
8a142914358d59e9b5628748952364e8;file_size;78.84 Ko
8a142914358d59e9b5628748952364e8;file_name;13660-INFO-EMP-LINKEDIN-FR-1589527645.html
8a142914358d59e9b5628748952364e8;import_date;29/04/2023 18:55:32
8a142914358d59e9b5628748952364e8;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13660-INFO-EMP-LINKEDIN-FR-1589527645.html
8a142914358d59e9b5628748952364e8;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13660-INFO-EMP-LINKEDIN-FR-1589527645.html
8a142914358d59e9b5628748952364e8;file_pattern;*EMP*
31c87aef3078abfc50c5e8d5be2444e7;file_size;125.21 Ko
31c87aef3078abfc50c5e8d5be2444e7;file_name;13661-INFO-EMP-LINKEDIN-FR-1616553459.html
31c87aef3078abfc50c5e8d5be2444e7;import_date;29/04/2023 18:55:32
31c87aef3078abfc50c5e8d5be2444e7;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13661-INFO-EMP-LINKEDIN-FR-1616553459.html
31c87aef3078abfc50c5e8d5be2444e7;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13661-INFO-EMP-LINKEDIN-FR-1616553459.html
31c87aef3078abfc50c5e8d5be2444e7;file_pattern;*EMP*
d353273ce85394ead8bf37c311356620;file_size;89.00 Ko
d353273ce85394ead8bf37c311356620;file_name;13662-INFO-EMP-LINKEDIN-FR-1645674770.html
d353273ce85394ead8bf37c311356620;import_date;29/04/2023 18:55:32
d353273ce85394ead8bf37c311356620;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13662-INFO-EMP-LINKEDIN-FR-1645674770.html
d353273ce85394ead8bf37c311356620;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13662-INFO-EMP-LINKEDIN-FR-1645674770.html
d353273ce85394ead8bf37c311356620;file_pattern;*EMP*
c616f7799e77d4b02db411e4eeb0942e;file_size;130.50 Ko
c616f7799e77d4b02db411e4eeb0942e;file_name;13663-INFO-EMP-LINKEDIN-FR-1608545171.html
c616f7799e77d4b02db411e4eeb0942e;import_date;29/04/2023 18:55:32
c616f7799e77d4b02db411e4eeb0942e;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13663-INFO-EMP-LINKEDIN-FR-1608545171.html
c616f7799e77d4b02db411e4eeb0942e;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13663-INFO-EMP-LINKEDIN-FR-1608545171.html
c616f7799e77d4b02db411e4eeb0942e;file_pattern;*EMP*
6689b3db00e3217cade61a46c01088d4;file_size;109.12 Ko
6689b3db00e3217cade61a46c01088d4;file_name;13664-INFO-EMP-LINKEDIN-FR-1608842426.html
6689b3db00e3217cade61a46c01088d4;import_date;29/04/2023 18:55:32
6689b3db00e3217cade61a46c01088d4;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13664-INFO-EMP-LINKEDIN-FR-1608842426.html
6689b3db00e3217cade61a46c01088d4;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13664-INFO-EMP-LINKEDIN-FR-1608842426.html
6689b3db00e3217cade61a46c01088d4;file_pattern;*EMP*
a1852dd384fdd6e40394a329d7ea6715;file_size;144.55 Ko
a1852dd384fdd6e40394a329d7ea6715;file_name;13665-INFO-EMP-LINKEDIN-FR-1611024126.html
a1852dd384fdd6e40394a329d7ea6715;import_date;29/04/2023 18:55:32
a1852dd384fdd6e40394a329d7ea6715;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13665-INFO-EMP-LINKEDIN-FR-1611024126.html
a1852dd384fdd6e40394a329d7ea6715;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13665-INFO-EMP-LINKEDIN-FR-1611024126.html
a1852dd384fdd6e40394a329d7ea6715;file_pattern;*EMP*
55ad379e341eec4fa5d6af7570c3a554;file_size;132.31 Ko
55ad379e341eec4fa5d6af7570c3a554;file_name;13666-INFO-EMP-LINKEDIN-FR-1617992097.html
55ad379e341eec4fa5d6af7570c3a554;import_date;29/04/2023 18:55:32
55ad379e341eec4fa5d6af7570c3a554;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13666-INFO-EMP-LINKEDIN-FR-1617992097.html
55ad379e341eec4fa5d6af7570c3a554;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13666-INFO-EMP-LINKEDIN-FR-1617992097.html
55ad379e341eec4fa5d6af7570c3a554;file_pattern;*EMP*
5aeb093c95ceefecd389d7d3299b64d5;file_size;124.57 Ko
5aeb093c95ceefecd389d7d3299b64d5;file_name;13667-INFO-EMP-LINKEDIN-FR-1564431807.html
5aeb093c95ceefecd389d7d3299b64d5;import_date;29/04/2023 18:55:32
5aeb093c95ceefecd389d7d3299b64d5;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13667-INFO-EMP-LINKEDIN-FR-1564431807.html
5aeb093c95ceefecd389d7d3299b64d5;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13667-INFO-EMP-LINKEDIN-FR-1564431807.html
5aeb093c95ceefecd389d7d3299b64d5;file_pattern;*EMP*
814dcc16383001d6057132066fac65c2;file_size;126.83 Ko
814dcc16383001d6057132066fac65c2;file_name;13668-INFO-EMP-LINKEDIN-FR-1550369256.html
814dcc16383001d6057132066fac65c2;import_date;29/04/2023 18:55:32
814dcc16383001d6057132066fac65c2;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13668-INFO-EMP-LINKEDIN-FR-1550369256.html
814dcc16383001d6057132066fac65c2;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13668-INFO-EMP-LINKEDIN-FR-1550369256.html
814dcc16383001d6057132066fac65c2;file_pattern;*EMP*
05cc42e3dbd65e5f94a61da319f5f637;file_size;144.82 Ko
05cc42e3dbd65e5f94a61da319f5f637;file_name;13669-INFO-EMP-LINKEDIN-FR-1465801732.html
05cc42e3dbd65e5f94a61da319f5f637;import_date;29/04/2023 18:55:32
05cc42e3dbd65e5f94a61da319f5f637;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13669-INFO-EMP-LINKEDIN-FR-1465801732.html
05cc42e3dbd65e5f94a61da319f5f637;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13669-INFO-EMP-LINKEDIN-FR-1465801732.html
05cc42e3dbd65e5f94a61da319f5f637;file_pattern;*EMP*
93815d341fa88d88ab3b394d7a986be4;file_size;146.63 Ko
93815d341fa88d88ab3b394d7a986be4;file_name;13670-INFO-EMP-LINKEDIN-FR-1586967443.html
93815d341fa88d88ab3b394d7a986be4;import_date;29/04/2023 18:55:32
93815d341fa88d88ab3b394d7a986be4;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13670-INFO-EMP-LINKEDIN-FR-1586967443.html
93815d341fa88d88ab3b394d7a986be4;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13670-INFO-EMP-LINKEDIN-FR-1586967443.html
93815d341fa88d88ab3b394d7a986be4;file_pattern;*EMP*
c35add027cfad9e24123d88f54e500a5;file_size;142.41 Ko
c35add027cfad9e24123d88f54e500a5;file_name;13671-INFO-EMP-LINKEDIN-FR-1599275657.html
c35add027cfad9e24123d88f54e500a5;import_date;29/04/2023 18:55:32
c35add027cfad9e24123d88f54e500a5;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13671-INFO-EMP-LINKEDIN-FR-1599275657.html
c35add027cfad9e24123d88f54e500a5;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13671-INFO-EMP-LINKEDIN-FR-1599275657.html
c35add027cfad9e24123d88f54e500a5;file_pattern;*EMP*
c5aca6112c2079d0f217c1d16c1a6428;file_size;30.49 Ko
c5aca6112c2079d0f217c1d16c1a6428;file_name;13672-INFO-EMP-LINKEDIN-FR-1638767811.html
c5aca6112c2079d0f217c1d16c1a6428;import_date;29/04/2023 18:55:32
c5aca6112c2079d0f217c1d16c1a6428;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13672-INFO-EMP-LINKEDIN-FR-1638767811.html
c5aca6112c2079d0f217c1d16c1a6428;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13672-INFO-EMP-LINKEDIN-FR-1638767811.html
c5aca6112c2079d0f217c1d16c1a6428;file_pattern;*EMP*
d450dd2bd193c8cc77aae7da7bc7e239;file_size;139.06 Ko
d450dd2bd193c8cc77aae7da7bc7e239;file_name;13673-INFO-EMP-LINKEDIN-FR-1646315355.html
d450dd2bd193c8cc77aae7da7bc7e239;import_date;29/04/2023 18:55:32
d450dd2bd193c8cc77aae7da7bc7e239;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13673-INFO-EMP-LINKEDIN-FR-1646315355.html
d450dd2bd193c8cc77aae7da7bc7e239;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13673-INFO-EMP-LINKEDIN-FR-1646315355.html
d450dd2bd193c8cc77aae7da7bc7e239;file_pattern;*EMP*
70cf432a59bad8672ed0b3b304e33258;file_size;31.01 Ko
70cf432a59bad8672ed0b3b304e33258;file_name;13674-INFO-EMP-LINKEDIN-FR-1638331547.html
70cf432a59bad8672ed0b3b304e33258;import_date;29/04/2023 18:55:32
70cf432a59bad8672ed0b3b304e33258;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13674-INFO-EMP-LINKEDIN-FR-1638331547.html
70cf432a59bad8672ed0b3b304e33258;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13674-INFO-EMP-LINKEDIN-FR-1638331547.html
70cf432a59bad8672ed0b3b304e33258;file_pattern;*EMP*
bc110a33acd4804fd26cfcfa2d59e842;file_size;149.84 Ko
bc110a33acd4804fd26cfcfa2d59e842;file_name;13675-INFO-EMP-LINKEDIN-FR-1616503045.html
bc110a33acd4804fd26cfcfa2d59e842;import_date;29/04/2023 18:55:32
bc110a33acd4804fd26cfcfa2d59e842;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13675-INFO-EMP-LINKEDIN-FR-1616503045.html
bc110a33acd4804fd26cfcfa2d59e842;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13675-INFO-EMP-LINKEDIN-FR-1616503045.html
bc110a33acd4804fd26cfcfa2d59e842;file_pattern;*EMP*
345793b82cd8af69b91ff8bd8a579cec;file_size;79.83 Ko
345793b82cd8af69b91ff8bd8a579cec;file_name;13676-INFO-EMP-LINKEDIN-FR-1604826770.html
345793b82cd8af69b91ff8bd8a579cec;import_date;29/04/2023 18:55:33
345793b82cd8af69b91ff8bd8a579cec;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13676-INFO-EMP-LINKEDIN-FR-1604826770.html
345793b82cd8af69b91ff8bd8a579cec;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13676-INFO-EMP-LINKEDIN-FR-1604826770.html
345793b82cd8af69b91ff8bd8a579cec;file_pattern;*EMP*
bcb63b5674ba4be158493c5ff861bf28;file_size;148.80 Ko
bcb63b5674ba4be158493c5ff861bf28;file_name;13677-INFO-EMP-LINKEDIN-FR-1631668386.html
bcb63b5674ba4be158493c5ff861bf28;import_date;29/04/2023 18:55:33
bcb63b5674ba4be158493c5ff861bf28;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13677-INFO-EMP-LINKEDIN-FR-1631668386.html
bcb63b5674ba4be158493c5ff861bf28;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13677-INFO-EMP-LINKEDIN-FR-1631668386.html
bcb63b5674ba4be158493c5ff861bf28;file_pattern;*EMP*
94735c92c9e5d6646f5f6217d60c387a;file_size;153.81 Ko
94735c92c9e5d6646f5f6217d60c387a;file_name;13678-INFO-EMP-LINKEDIN-FR-1550925972.html
94735c92c9e5d6646f5f6217d60c387a;import_date;29/04/2023 18:55:33
94735c92c9e5d6646f5f6217d60c387a;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13678-INFO-EMP-LINKEDIN-FR-1550925972.html
94735c92c9e5d6646f5f6217d60c387a;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13678-INFO-EMP-LINKEDIN-FR-1550925972.html
94735c92c9e5d6646f5f6217d60c387a;file_pattern;*EMP*
0698c15ba47885eb7b8dfb862bc93192;file_size;133.18 Ko
0698c15ba47885eb7b8dfb862bc93192;file_name;13679-INFO-EMP-LINKEDIN-FR-1611009058.html
0698c15ba47885eb7b8dfb862bc93192;import_date;29/04/2023 18:55:33
0698c15ba47885eb7b8dfb862bc93192;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13679-INFO-EMP-LINKEDIN-FR-1611009058.html
0698c15ba47885eb7b8dfb862bc93192;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/EMP/13679-INFO-EMP-LINKEDIN-FR-1611009058.html
0698c15ba47885eb7b8dfb862bc93192;file_pattern;*EMP*
